Sourcerecord id 	ISSN	E-ISSN	CSA Source Title (publications from CSA databases only available for entitled users)	CSA databases to which CSA-unique journals belong (see second tab for explanation of abbreviations)	Added since last version	Source Type	Active or Inactive	Coverage	"Open Acces status, i.e., registered in DOAJ (www.doaj.org)"	Title history indication	Related title 1	Related title 2	Related title 3	Related title 4	Publisher's Name 	Country 	Region	Classification Top Level	Classification (Primary) Level 1	Classification 2	Classification 3	Classification 4	Classification 5						
6000153092	14702029		Journal of Visual Art Practice	CSAART		Journal	Active	2001-2005 	Not OA						Intellect Ltd.	United Kingdom	Western Europe (incl. Israel)	Social Sciences	Arts and Humanities										
5700154786	13636820	17475090	Journal of Vocational Education & Training	"CSALLB, CSASSA, CSASA"		Journal	Inactive	1996-1997 	Not OA	Formerly known as	The Vocational Aspect of Education				Triangle Journals Ltd.	United Kingdom	Western Europe (incl. Israel)	Social Sciences	Psychology	Arts and Humanities	Social Sciences								
5900152762	14741679		"Journal, The"	CSADAA		Journal	Active	2001-ongoing 	Not OA									Social Sciences	Arts and Humanities										
5700153416	10776958		Journalism & Mass Communication Educator	CSASA		Journal	Inactive	1995-1997 	Not OA						Association for Education in Journalism and Mass Communication in cooperation with the Association of Schools of Journalism and Mass Communication	United States	North America	Social Sciences	Social Sciences										
11600153484	17512786 	17512794 	Journalism Practice	CSABHI		Journal	Active	2007-ongoing	Not OA						Routledge	United Kingdom	Western Europe (incl. Israel)	Social Sciences	Arts and Humanities										
6500153201	14652609 	17522358 	Journeys: The International Journal of Travel and Travel Writing	CSABHI		Journal	Active	2005-ongoing 	Not OA						Bergahn Books	United Kingdom	Western Europe (incl. Israel)	Social Sciences	Arts and Humanities										
5700168767	01465546 		Jump Cut	CSASA		Journal	Inactive	"1996, 1994, 1992, 1989, 1985, 1978-1980 "	Not OA						Jump Cut Associates	United States	North America	Social Sciences	Social Sciences										
6000154590	0933307X 		Junge Kunst	CSAART		Journal	Inactive	1996-1999 	Not OA						Ritterbach Verlag GmbH	Germany	Western Europe (incl. Israel)	Social Sciences	Arts and Humanities										
5800215063	03586464		Jyvaskyla Cross-Language Studies	CSALLB		Journal	Inactive	"1996, 1993, 1987-1988, 1985-1985, 1982-1983 "	Not OA						University of Jyvaskyla	Finland	Western Europe (incl. Israel)	Social Sciences	Psychology	Arts and Humanities	Social Sciences								
5700163725	1408869X		Kakovostna starost	"CSASSA, CSASA"		Journal	Active	2002-ongoing 	Not OA						Institut Antona Trstenjaka	Slovenia	Eastern Europe (incl. Russia and CIS)	Social Sciences	Psychology	Social Sciences	Health Professions								
6000153176	02146762		Kalias	CSAART		Journal	Inactive	"2002, 1997-2000 "	Not OA						"Generalitat Valenciana, Conselleria de Cultura, Educacio i Ciencia, IVAM Centre Julio Gonzalez"	Spain	Western Europe (incl. Israel)	Social Sciences	Arts and Humanities										
5800208498	03780473		Kanina	CSALLB		Journal	Inactive	1997-2003 	Not OA						Editorial de la Universidad de Costa Rica	Costa Rica	Central & South America	Social Sciences	Psychology	Arts and Humanities	Neuroscience								
5800169478	0388886X 		Kansai University Review of Law and Politics	CSAWPS		Journal	Active	2002-ongoing 	Not OA						Kansai University	Japan	Asia Pacific (without Russia/CIS and Middle East)	Social Sciences	Social Sciences										
5900153324	09042334		Katalog	CSAART		Journal	Active	1990-ongoing 	Not OA						Museet for Fotokunst	Denmark	Western Europe (incl. Israel)	Social Sciences	Arts and Humanities										
5600153219	0916328X		Kazoku Shakaigaku Kenkyu/Japanese Journal of Family Sociology	"CSASSA, CSAWPS, CSASA"		Journal	Active	1989-ongoing 	Not OA						Japan Society of Family Sociology	Japan	Asia Pacific (without Russia/CIS and Middle East)	Social Sciences	Psychology	Agricultural and Biological Sciences	Social Sciences	Health Professions							
5800207532	01311441		Keel ja Kirjandus	CSALLB		Journal	Active	2004-ongoing 	Not OA						Eesti NSV Teaduste Akadeemia	Estonia	Eastern Europe (incl. Russia and CIS)	Social Sciences	Psychology	Arts and Humanities	Social Sciences								
5800207547	04534611		Keiryo Kokugogaku/Mathematical Linguistics	CSALLB		Journal	Active	1990-2005 	Not OA						Keiryo Kokugo Gakkai	Japan	Asia Pacific (without Russia/CIS and Middle East)	Social Sciences	Psychology	Arts and Humanities	Social Sciences	Computer Science							
5900152774	01726102		Keramik Magazin. Ceramics Magazine	"CSAART, CSADAA"		Journal	Active	1995-ongoing 	Not OA						Ritterbach Verlag GmbH	Germany	Western Europe (incl. Israel)	Social Sciences	Arts and Humanities										
5900152937	09664114		Kitchens Bedrooms & Bathrooms	CSADAA		Journal	Inactive	"1999, 1999 "	Not OA						DMG world Media Ltd	United Kingdom	Western Europe (incl. Israel)	Social Sciences	Arts and Humanities										
5700170917	01640259 		Knowledge	"CSASSA, CSALLB, CSAWPS, CSASA"		Journal	Inactive	"2001, 1987-1994"	Not OA	Continued as	Science Communication				SAGE Publications	United States	North America	Social Sciences	Psychology	Social Sciences	Health Professions	Mathematics	Computer Science						
5600155646	02781557		Knowledge and Society	CSASA		Journal	Inactive	"2002 2000, 1998, 1996 "	Not OA						JAI Press	United States	North America	Physical Sciences	Environmental Science	Social Sciences									
5700169140	01710834		Kodikas/Code: Ars Semiotica	"CSALLB, CSASA"		Journal	Active	"2004-2005, 1995-2002, 1993, 1986-1991, 1983-1983 "	Not OA						Gunter Narr Verlag	Germany	Western Europe (incl. Israel)	Social Sciences	Psychology	Arts and Humanities	Social Sciences	Computer Science							
5700156895	03855481		Kodo Keiryogaku/The Japanese Journal of Behaviormetrics	"CSALLB, CSASA"		Journal	Active	"2003-2004 2000, 1994-1997, 1988-1992, 1982-1986 "	Not OA						Nihon Kodo Keiryo Gakkai/Behaviormetric Society of Japan	Japan	Asia Pacific (without Russia/CIS and Middle East)	Social Sciences	Psychology	Mathematics	Arts and Humanities	Social Sciences	Computer Science						
5800209345	09387986		Kognitionswissenschaft	CSALLB		Journal	Inactive	"2000-2002, 1997-1998, 1991-1995 "	Not OA						Springer Verlag	Germany	Western Europe (incl. Israel)	Social Sciences	Psychology	Arts and Humanities	Neuroscience	Social Sciences	Computer Science						
5700161696			Kolor	"CSALLB, CSAWPS, CSASA"		Journal	Active	2002-2005 	Not OA									Social Sciences	Psychology	Arts and Humanities	Social Sciences								
6000152766	12306142		Konteksty: Polska Sztuka Ludowa	CSAART		Journal	Active	2000-2005 	Not OA						Instytut Sztuki	Poland	Eastern Europe (incl. Russia and CIS)	Social Sciences	Arts and Humanities										
5800172299	12258113		KOREA FOCUS ON CURRENT TOPICS	CSAWPS		Journal	Inactive	"1998, 1995 "	Not OA						Korea Foundation	"Korea, Republic of"	Asia Pacific (without Russia/CIS and Middle East)												
19700169893	15125505 		Kriminalisticke teme	CSASA		Journal	Active	"2006-ongoing, 2003 "	Not OA						Nauka Univerziteta U Sarajevu	Bosnia and Herzegovina	Eastern Europe (incl. Russia and CIS)	Social Sciences	Social Sciences										
5600153220	13302604		Kriminologija & socijalna integracija	"CSASSA, CSASA"		Journal	Active	1993-2005 	Not OA						Odsjek Socijalnu Pedagogiju	Croatia	Eastern Europe (incl. Russia and CIS)	Social Sciences	Psychology	Social Sciences	Health Professions	Computer Science							
5700168449	00234834 		Kritische Justiz	"CSAWPS, CSASA"		Journal	Inactive	"2006-2007, 2004 "	Not OA						Nomos-Verlagsgesellschaft	Germany	Western Europe (incl. Israel)	Social Sciences	Social Sciences										
6000154903			Kultur Berichte	CSAART		Journal	Inactive	"1996-2000, 1994 "	Not OA									Social Sciences	Arts and Humanities										
5700165610	0941343X		Kultursoziologie	CSASA		Journal	Active	"2004-ongoing, 1995-1996, 1992-1993 "	Not OA						Berliner Debatte Wissenschaftsverlag	Germany	Western Europe (incl. Israel)	Social Sciences	Psychology	Environmental Science	Social Sciences								
6000167014	03202275		Kunst	CSAART		Journal	Inactive	1986-1988 	Not OA	Continued as	Kunst.ee				SA Kultuurileht	Estonia	Eastern Europe (incl. Russia and CIS)	Social Sciences	Arts and Humanities 										
6000159511	13981609		Kunst & Museum Journaal	CSAART		Journal	Inactive	1989-1996 	Not OA						Statens Museum for Kunst	Denmark	Western Europe (incl. Israel)	Social Sciences	Arts and Humanities										
6000152911	00235415	15043029	Kunst og Kultur	CSAART		Journal	Active	1985-ongoing 	Not OA						Universitetsforlaget AS/Scandinavian University Press	Norway	Western Europe (incl. Israel)	Social Sciences	Arts and Humanities										
5900152756	00235431		Kunst und Kirche	"CSAART, CSADAA"		Journal	Active	1985-ongoing 	Not OA						Verlag das Beispiel GmbH	Austria	Western Europe (incl. Israel)	Social Sciences	Arts and Humanities										
5900153377	14066335		Kunst.ee	CSAART		Journal	Active	2000-ongoing 	Not OA						SA Kultuurileht	Estonia	Eastern Europe (incl. Russia and CIS)	Social Sciences	Arts and Humanities										
6000154606	09317112		Kunst+Unterricht	CSAART		Journal	Inactive	1990-1998 	Not OA						Friedrich Verlag	Germany	Western Europe (incl. Israel)	Social Sciences	Arts and Humanities										
6000152700	10136940		Kunst-Bulletin	CSAART		Journal	Active	1998-ongoing 	Not OA						Zurichsee-Zeitschriftenverlag	Switzerland	Western Europe (incl. Israel)	Social Sciences	Arts and Humanities										
6000152703	01773674		Kunstforum International	CSAART		Journal	Active	1987-ongoing 	Not OA						Kunstforum	Germany	Western Europe (incl. Israel)	Social Sciences	Arts and Humanities										
5900152798	03331059		Kunsthändverk	CSADAA		Journal	Active	"2004-ongoing, 1997-2002, 1994-1995, 1988-1992 "	Not OA						Norske Kunsthandverkere	Norway	Western Europe (incl. Israel)	Social Sciences	Arts and Humanities										
5900152720	16039092		KUNSTUFF	CSADAA		Journal	Active	2004-2005 	Not OA	Formerly known as	Dansk Kunsthandvaerk	Dansk Kunsthandvaerk			Danske Kunsthaandvaerkere/Danish Arts and Crafts Association	Denmark	Western Europe (incl. Israel)	Social Sciences	Arts and Humanities										
5600153253	00775851		Kuo Li Tai-wan Ta Hsueh She Hui Hsueh K'an/National Taiwan University Journal of Sociology	"CSASSA, CSAWPS, CSASA"		Journal	Inactive	"1997-2001, 1994-1995, 1988-1988, 1984-1986, 1982-1982, 1979-1980, 1977-1977, 1967-1975, 1965-1965, 1963-1963 "	Not OA						National Taiwan University	Taiwan	Asia Pacific (without Russia/CIS and Middle East)	Social Sciences	Psychology	Mathematics	Environmental Science	Social Sciences	Health Professions						
5600153245	03873145		Kyoiku-shakaigaku Kenkyu/The Journal of Educational Sociology	"CSALLB, CSASSA, CSAWPS, CSASA"		Journal	Inactive	"1988-2003, 1967-1975, 1961-1965 "	Not OA						Nihon Kyoiku Shakai Gakkai/Japan Society of Educational Sociology	Japan	Asia Pacific (without Russia/CIS and Middle East)	Social Sciences	Psychology	Mathematics	Arts and Humanities	Social Sciences	Health Professions						
5900152901	07583389		La Revue de la Ceramique et du Verre	CSADAA		Journal	Inactive	"1997, 1988-1991 "	Not OA						Revue de la Ceramique et du Verre	France	Western Europe (incl. Israel)	Social Sciences	Arts and Humanities										
5700166921	15476715		Labor: Studies in Working-Class History of the Americas	"CSAWPS, CSASA"		Journal	Active	2004-2005 	Not OA						Duke University Press	United States	North America	Social Sciences	Psychology	Social Sciences									
5600153343	10301763		Labour & Industry	"CSASSA, CSAWPS, CSASA"		Journal	Active	1999-2005 	Not OA						Griffith University	Australia	Australia/New Zealand	Physical Sciences	Environmental Science	Social Sciences									
12100155703	18462197 		Lahor	CSALLB		Journal	Active	2006	Not OA						Crotian Philological Society	Croatia	Eastern Europe (incl. Russia and CIS)	Social Sciences	Arts and Humanities										
6000159389	00237396		Lalit Kala Contemporary	CSAART		Journal	Inactive	1993-1996 	Not OA						Lalit Kala Akademi/National Academy of Art	United States	North America	Social Sciences	Arts and Humanities										
5800207559	1606822X		Language and Linguistics	"CSALLB, CSASA"		Journal	Active	"2000-2006, 1963 "	Not OA						Zhong Yang Yan Jiu Yuan yu Yan Yan Jiu Suo Chou Bei Chu	China	Asia Pacific (without Russia/CIS and Middle East)	Physical Sciences	Computer Science 	Health Professions	Social Sciences	Arts and Humanities	 Psychology						
5800215111			Language and Linguistics in Melanesia	CSALLB		Journal	Inactive	"1987-1997, 1983-1983, 1981-1981 "	Not OA						Linguistic Society of Papua New Guinea	Papua New Guinea	Asia Pacific (without Russia/CIS and Middle East)	Life Sciences	"Biochemistry, Genetics and Molecular Biology"	Psychology	Arts and Humanities	Social Sciences							
5800209862	10576037 		Language and Literature (San Antonio)	CSALLB		Journal	Inactive	"2002, 1996-1999 "	Not OA						Trinity University	United States	North America	Social Sciences	Arts and Humanities										
5800163142	03609170		Language Arts	"CSALLB, CSASA"		Journal	Active	"2003-2004, 1989-2000, 1975-1987 "	Not OA						National Council of Teachers of English	United States	North America	Social Sciences	Psychology	Arts and Humanities	Social Sciences	Health Professions							
14000156125	19345275 		Language Documentation and Conservation	CSALLB		Journal	Active	2007-ongoing	Not OA						University of Hawaii Press	United States	North America	Social Sciences	Arts and Humanities										
11600153636	19302940 		Language in India	CSALLB		Journal	Active	2004-2006	Not OA							India	Asia Pacific (without Russia/CIS and Middle East)	Social Sciences	Arts and Humanities	Social Sciences									
5700189571	0923182X		Language International	"CSALLB, CSASA"		Journal	Inactive	1989-2002 	Not OA						John Benjamins Publishing Company	Netherlands	Western Europe (incl. Israel)	Life Sciences	"Biochemistry, Genetics and Molecular Biology"	Psychology	Arts and Humanities	Social Sciences	Computer Science						
5800207893	15475441 	15473341 	Language Learning and Development	CSALLB		Journal	Active	2005-ongoing	Not OA						"Lawrence Erlbaum Associates, Inc."	United States	North America	Social Sciences	Psychology	Arts and Humanities	Neuroscience	Health Professions	Computer Science						
