Author	Full Name	ID	Time Period	h index	Number of publications 	Number of citations 	Degree 	Betweenness 	Closeness 	Eigenvector 	Clustering Coefficient	Strength	Constraint	Effective Size	Efficiency	Academic Tenure 0 = lecturer, 1 = senior lecturer, 2 = reader, 3 = professor	Clinical Activity(1=clinician, 0=non clinician)	Department 1 = Clinical Sciences, 2 = Kennedy Institue of Rheumatology, 3 = Medicine, 4 = NHLI, 5 = School of Public Health, 6 = Surgery and Cancer	 No.Auth.Mean	  No.Auth.Min	   No.Auth.Q1	   No.Auth.Q2	   No.Auth.Q3	  No.Auth.Max	 Team.Mean	  Team.Min	   Team.Q1	   Team.Q2	   Team.Q3	  Team.Max	  All.1st	 All.Last	  All.2nd	 All.PenU	All.Other	All.Total	     All.1st%	     All.Last%	     All.2nd%	     All.PenU%	     All.Other%	     All.Total%	Solo.Total	     Solo.Total%	  Team.1st	 Team.Last	  Team.2nd	 Team.PenU	Team.Other	Team.Total	     Team.1st%	     Team.Last%	     Team.2nd%	     Team.PenU%	     Team.Other%	     Team.Total%	  NAlphaTeam.1st	 NAlphaTeam.Last	  NAlphaTeam.2nd	 NAlphaTeam.PenU	NAlphaTeam.Other	NAlphaTeam.Total	     NAlphaTeam.1st%	     NAlphaTeam.Last%	     NAlphaTeam.2nd%	     NAlphaTeam.PenU%	     NAlphaTeam.Other%	     NAlphaTeam.Total%	  AlphaTeam.1st	 AlphaTeam.Last	  AlphaTeam.2nd	 AlphaTeam.PenU	AlphaTeam.Other	AlphaTeam.Total	     AlphaTeam.1st%	     AlphaTeam.Last%	     AlphaTeam.2nd%	     AlphaTeam.PenU%	     AlphaTeam.Other%	     AlphaTeam.Total%
Professor Farrell, P.J.	Farrell, Professor Paul James FMedSci	376.0	3.0	18.0	35.0	951.0	0.00188942576572128	0.00902156659960759	0.00382423670045286	4.43084316423839E-8	0.238095238095238	20.0	0.230248580758321	12.4999999999999	0.833333333333333	3.0	0.0	3.0	
Professor Feldmann, M.		
Professor Feldmann, M.	Feldmann, Professor Marc FMedSci,FAA,FRS	377.0	1.0	26.0	47.0	2514.0	0.0260220050871187	0.113190559699983	0.00954762822328618	0.0175988436625552	0.117505030181086	182.0	0.0979912670397487	67.1286016334093	0.945473262442384	3.0	1.0	2.0	
Professor Feldmann, M.	Feldmann, Professor Marc FMedSci,FAA,FRS	377.0	2.0	33.0	85.0	3423.0	0.0163268894449799	0.319620334692339	0.00649563680264186	0.00119956470111858	0.118185212845407	242.0	0.0456964135368188	96.1102615385718	0.924137130178575	3.0	1.0	2.0	
Professor Feldmann, M.	Feldmann, Professor Marc FMedSci,FAA,FRS	377.0	3.0	33.0	124.0	3799.0	0.0200279131166455	0.345970536363074	0.00532882037193689	0.0012718470044576	0.0711726773346071	286.0	0.0283719574925688	150.111470726243	0.944097300165054	3.0	1.0	2.0	
Professor Fenwick, A.		
Professor Fenwick, A.	Fenwick, Professor Alan OBE	378.0	1.0	2.0	3.0	103.0	 	 	 	 	 	 	 	 	 	3.0	0.0	5.0	
Professor Fenwick, A.	Fenwick, Professor Alan OBE	378.0	2.0	18.0	37.0	819.0	0.0130301136916666	0.0945926891495472	0.00512581642762134	4.45889169412223E-6	0.114017043784895	233.0	0.100985497916314	76.7211770626586	0.924351530875405	3.0	0.0	5.0	
Professor Fenwick, A.	Fenwick, Professor Alan OBE	378.0	3.0	19.0	70.0	1165.0	0.0102028991348949	0.108347441942389	0.00490219285047662	2.86261784341791E-5	0.125617283950617	244.0	0.0760175523368701	74.1116244791397	0.914958326902959	3.0	0.0	5.0	
Professor Ferenczi, M.A.B.S.		
Professor Ferenczi, M.A.B.S.	Ferenczi, Professor Michael A B.Sc., Ph.D. (Mike)	379.0	1.0	1.0	1.0	40.0	0.0018325355695154	0.0	0.00701862329820318	1.49010835405145E-4	1.0	5.0	0.528437057556171	1.4	0.279999999999999	3.0	0.0	4.0	
Professor Ferenczi, M.A.B.S.	Ferenczi, Professor Michael A B.Sc., Ph.D. (Mike)	379.0	2.0	8.0	12.0	218.0	0.00533763693393575	0.0675320560612341	0.00443509560010974	7.35819398157917E-9	0.188948306595365	69.0	0.147376665288543	29.4638285024154	0.866583191247513	3.0	0.0	4.0	
Professor Ferenczi, M.A.B.S.	Ferenczi, Professor Michael A B.Sc., Ph.D. (Mike)	379.0	3.0	9.0	24.0	267.0	0.00579423901487859	0.0559951965892652	0.00432988032066678	4.63392476550174E-7	0.130434782608695	77.0	0.0776689696908898	42.0327355184498	0.9137551199663	3.0	0.0	4.0	
Professor Ferguson, N.M.		
Professor Ferguson, N.M.	Ferguson, Professor Neil Morris	380.0	1.0	16.0	30.0	1787.0	0.0175923414673478	0.0191160756242441	0.00906942674527855	0.0134301773373071	0.27127659574468	239.0	0.145437717055355	38.5560496194264	0.803251033738051	3.0	0.0	5.0	
Professor Ferguson, N.M.	Ferguson, Professor Neil Morris	380.0	2.0	25.0	55.0	3311.0	0.00957634861676708	0.0528143728732909	0.00548577323799927	1.49090796674595E-6	0.228961748633879	231.0	0.117028326049685	50.9749974809263	0.835655696408628	3.0	0.0	5.0	
Professor Ferguson, N.M.	Ferguson, Professor Neil Morris	380.0	3.0	27.0	85.0	3997.0	0.0103288608526096	0.0415544409448702	0.00430647182690293	3.04587232332995E-7	0.177356218006624	245.0	0.0768525174221916	69.8801911240686	0.852197452732545	3.0	0.0	5.0	
Professor Festenstein, R.J.		
Professor Festenstein, R.J.	Festenstein, Professor Richard John	381.0	1.0	5.0	6.0	484.0	0.00806315650586777	0.0287281978417163	0.00888087267910999	0.00434986309432547	0.238095238095238	31.0	0.109423807107495	18.268817204301	0.830400782013685	3.0	1.0	3.0	
Professor Festenstein, R.J.	Festenstein, Professor Richard John	381.0	2.0	5.0	7.0	488.0	0.00109892525110442	0.0	0.00531276988851428	5.68763657739268E-6	1.0	14.0	0.334500902327317	3.0844537815126	0.4406362545018	3.0	1.0	3.0	
Professor Festenstein, R.J.	Festenstein, Professor Richard John	381.0	3.0	5.0	7.0	488.0	 	 	 	 	 	 	 	 	 	3.0	1.0	3.0	
Dr Fidler, S.J.		
Dr Fidler, S.J.	Fidler, Dr Sarah Jane	151.0	1.0	6.0	6.0	311.0	 	 	 	 	 	 	 	 	 	1.0	1.0	3.0	
Dr Fidler, S.J.	Fidler, Dr Sarah Jane	151.0	2.0	11.0	17.0	493.0	0.00769247675773093	0.0509523302719116	0.00565380581158472	9.31557589560564E-8	0.268707482993197	22.0	0.203694166614357	3.81818181818181	0.347107438016528	1.0	1.0	3.0	
Dr Fidler, S.J.	Fidler, Dr Sarah Jane	151.0	3.0	12.0	32.0	602.0	0.016752908456062	0.0754845710172785	0.00516968444254049	3.15404272971099E-5	0.200729095465937	10.0	0.356293158696658	4.47452991452991	0.745754985754985	1.0	1.0	3.0	
Dr Field, B.C.T.		
Dr Field, B.C.T.	Field, Dr Benjamin Christopher Thomas	37.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	 	 	 	 	0.0	1.0	3.0	
Dr Field, B.C.T.	Field, Dr Benjamin Christopher Thomas	37.0	2.0	1.0	1.0	3.0	3.13978643172691E-4	0.0	0.00509715829304316	1.44272504004003E-6	1.0	2.0	0.571208061099263	1.45876288659793	0.729381443298969	0.0	1.0	3.0	
Dr Field, B.C.T.	Field, Dr Benjamin Christopher Thomas	37.0	3.0	4.0	6.0	41.0	0.00214134920115078	4.46423401320033E-4	0.00429439232249469	4.58148331785381E-7	0.522058823529411	50.0	0.193831215334931	12.0711801531801	0.710069420775303	0.0	1.0	3.0	
Professor Firmin, D.N.		
Professor Firmin, D.N.	Firmin, Professor David Nigel	382.0	1.0	13.0	24.0	1265.0	0.0205243983785725	0.0241041896171299	0.00929547628121314	0.0130402680733888	0.218831168831168	187.0	0.0944008735474386	50.2127981714317	0.896657110204138	3.0	0.0	4.0	
Professor Firmin, D.N.	Firmin, Professor David Nigel	382.0	2.0	18.0	56.0	1725.0	0.0106752738678715	0.0387968505950884	0.00584948082495382	5.99908940425276E-6	0.153643546971027	277.0	0.0978589855526882	62.4968460741023	0.919071265795623	3.0	0.0	4.0	
Professor Firmin, D.N.	Firmin, Professor David Nigel	382.0	3.0	19.0	87.0	1831.0	0.00780962649831463	0.0252200694856094	0.00478282717803816	1.12689758419587E-5	0.167636171337916	234.0	0.100792076394939	56.2312442177826	0.90695555189972	3.0	0.0	4.0	
Dr Fisher, B.A.C.		
Dr Fisher, B.A.C.	Fisher, Dr Benjamin Alexis Charles	38.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	 	 	 	 	0.0	1.0	2.0	
Dr Fisher, B.A.C.	Fisher, Dr Benjamin Alexis Charles	38.0	2.0	0.0	0.0	0.0	0.0739419704671688	0.180289996847213	0.00653930525629524	0.237251445019118	0.78680037945521	496.0	0.00880146103239076	368.145083193014	0.781624380452259	0.0	1.0	2.0	
Dr Fisher, B.A.C.	Fisher, Dr Benjamin Alexis Charles	38.0	3.0	2.0	3.0	20.0	2.51923435429504E-4	0.0	0.0034548679363533	3.34594178453834E-8	1.0	3.0	0.819431690643811	1.33333333333333	0.666666666666666	0.0	1.0	2.0	
Dr Fisher, M.		
Dr Fisher, M.	Fisher, Dr Matthew	152.0	1.0	3.0	3.0	135.0	 	 	 	 	 	 	 	 	 	1.0	0.0	5.0	
Dr Fisher, M.	Fisher, Dr Matthew	152.0	2.0	10.0	12.0	341.0	0.0034537650748996	0.00503271028603118	0.00571502983557782	4.61513344351241E-6	0.502164502164502	36.0	0.149461497308777	16.8583508637856	0.76628867562662	1.0	0.0	5.0	
Dr Fisher, M.	Fisher, Dr Matthew	152.0	3.0	14.0	34.0	521.0	0.0123442483360457	0.0774945517169314	0.00515173350676363	3.3929457101836E-5	0.347359562381653	138.0	0.0422033097456088	79.4972227096143	0.811196150098105	1.0	0.0	5.0	
Dr Francis, D.P.		
Dr Francis, D.P.	Francis, Dr Darrel Parthipan	153.0	1.0	18.0	35.0	1224.0	 	 	 	 	 	 	 	 	 	1.0	1.0	4.0	
Dr Francis, D.P.	Fraser, Dr Christophe	268.0	2.0	19.0	27.0	2355.0	0.0109892525110442	0.139750487509597	0.00568679055213493	1.54206949608966E-6	0.188405797101449	265.0	0.0989840893140517	60.7493412088777	0.867847731555395	2.0	0.0	5.0	
Dr Francis, D.P.	Fraser, Dr Christophe	268.0	3.0	26.0	50.0	3036.0	0.0141077123840522	0.177994779768695	0.00491497263876422	6.9070601961108E-6	0.128217503217503	291.0	0.0498063006497319	101.117689412534	0.902836512611917	2.0	0.0	5.0	
Professor Franks, S.		
Professor Franks, S.	Franks, Professor Stephen FMedSci	383.0	1.0	15.0	18.0	710.0	0.0223569339480879	0.0664033754215664	0.00919680356075389	0.0111129453668429	0.150819672131147	96.0	0.0596163453657854	55.1973340469228	0.904874328638079	3.0	1.0	6.0	
Professor Franks, S.	Franks, Professor Stephen FMedSci	383.0	2.0	23.0	45.0	1338.0	0.0114602204758032	0.228335426842632	0.00617522886728165	7.85205523965949E-6	0.140030441400304	226.0	0.0981501277460253	63.7982862415233	0.873949126596209	3.0	1.0	6.0	
Professor Franks, S.	Franks, Professor Stephen FMedSci	383.0	3.0	24.0	75.0	1620.0	0.0151154061257702	0.0980870801333959	0.00515548608299492	3.15816157117846E-4	0.162605042016806	361.0	0.0440484061479601	108.038999702393	0.900324997519944	3.0	1.0	6.0	
Professor Franzoso, G.		
Professor Franzoso, G.	Franzoso, Professor Guido	384.0	1.0	8.0	9.0	660.0	0.0168593272395417	0.0631232864150321	0.00861043175225773	0.00294985489559138	0.22415458937198	65.0	0.0983971025550794	39.1423076923077	0.850919732441471	3.0	0.0	3.0	
Professor Franzoso, G.	Franzoso, Professor Guido	384.0	2.0	18.0	25.0	1611.0	0.0102043059031124	0.0772249781965556	0.0054170668554048	2.92378066138657E-6	0.171634615384615	122.0	0.161469451835323	57.717213114754	0.88795712484237	3.0	0.0	3.0	
Professor Franzoso, G.	Franzoso, Professor Guido	384.0	3.0	19.0	37.0	1705.0	0.00642404760345235	0.0949857139681124	0.0035093193082358	2.17676280132207E-8	0.185098039215686	88.0	0.132593072359219	44.1590909090909	0.865864527629233	3.0	0.0	3.0	
Dr Fraser, C.		
Dr Fraser, C.	Fraser, Dr Christophe	285.0	1.0	5.0	6.0	748.0	0.0102621991892862	4.06332509596706E-4	0.00834256488129223	0.00494558285302612	0.671957671957672	144.0	0.141913807308109	15.9696523971098	0.570344728468208	2.0	0.0	5.0	
Dr Fraser, C.		
Dr Fraser, C.		
Professor Friedland, J.S.		
Professor Friedland, J.S.	Friedland, Professor Jonathan Samuel (Jon)	385.0	1.0	10.0	17.0	353.0	0.0417818109849512	0.136821287686147	0.00962843196141959	0.0262201138435353	0.367489520260829	187.0	0.0306631705038897	73.1449167499167	0.641622076753655	3.0	1.0	3.0	
Professor Friedland, J.S.	Friedland, Professor Jonathan Samuel (Jon)	385.0	2.0	14.0	40.0	744.0	0.0103612952246988	0.108593329117771	0.00582580732155249	1.04374272768226E-5	0.123543123543123	106.0	0.0544780384790601	60.706289308176	0.919792262245092	3.0	1.0	3.0	
Professor Friedland, J.S.	Friedland, Professor Jonathan Samuel (Jon)	385.0	3.0	15.0	69.0	902.0	0.00932116711089165	0.0968320203249275	0.00500952643802012	2.19927682791113E-5	0.124028137726767	183.0	0.0710187312540835	67.5899497088299	0.913377698767972	3.0	1.0	3.0	
Professor Froguel, P.		
Professor Froguel, P.	Froguel, Professor Philippe	386.0	1.0	29.0	55.0	7883.0	0.100422949209444	0.686917472275135	0.00985074962310422	0.0224059103646411	0.0739819790914681	517.0	0.0253684465560193	261.66523311454	0.954982602607813	3.0	1.0	5.0	
Professor Froguel, P.	Froguel, Professor Philippe	386.0	2.0	40.0	115.0	9936.0	0.0478817430838354	0.485360345931066	0.00621468245205711	0.00238736081109067	0.0732528041415012	600.0	0.0249236750681057	291.398875901876	0.955406150497955	3.0	1.0	5.0	
Professor Froguel, P.	Froguel, Professor Philippe	386.0	3.0	47.0	228.0	12927.0	0.116010742015286	1.27296718650919	0.00613704373183122	0.00729361230222672	0.0838856630316763	2474.0	0.0127572666474295	884.399721285688	0.960260283697816	3.0	1.0	5.0	
Professor Frost, G.		
Professor Frost, G.	Frost, Professor Gary	387.0	1.0	15.0	22.0	2496.0	0.0304200904539557	0.0606833270990558	0.00982068717148456	0.0312541331764883	0.258007640317367	192.0	0.0559273761985182	75.7079435650285	0.912143898373838	3.0	0.0	3.0	
Professor Frost, G.	Frost, Professor Gary	387.0	2.0	24.0	57.0	3519.0	0.0161699001233936	0.130014931090579	0.00616213431140966	1.63116288276171E-5	0.119169998096325	176.0	0.0450638134061953	95.625768836078	0.928405522680369	3.0	0.0	3.0	
Professor Frost, G.	Frost, Professor Gary	387.0	3.0	24.0	85.0	3637.0	0.0153673295611997	0.102974281150359	0.00485828290067546	0.0027318408613634	0.208101883213656	140.0	0.0289577206055713	100.669632034631	0.825160918316655	3.0	0.0	3.0	
Dr Fusi, L.		
Dr Fusi, L.	Fusi, Dr Luca	154.0	1.0	4.0	6.0	237.0	0.0447138678961758	0.0275124915914614	0.00927735544938628	0.0615802238139445	0.49898387752337	148.0	0.0268984628733452	79.5328182681124	0.651908346459938	1.0	1.0	6.0	
Dr Fusi, L.	Fusi, Dr Luca	154.0	2.0	9.0	11.0	340.0	0.0054946262555221	0.0061157766560788	0.00560223727131881	1.65202440692803E-5	0.363025210084033	89.0	0.124610734302262	28.1122155490872	0.803206158545349	1.0	1.0	6.0	
Dr Fusi, L.	Fusi, Dr Luca	154.0	3.0	11.0	21.0	408.0	0.00818751165145888	0.0469271763036115	0.00453862273757255	5.11294662795353E-6	0.233173076923076	153.0	0.0759883053707743	54.1237726027229	0.832673424657276	1.0	1.0	6.0	
Professor Gabra, H.		
Professor Gabra, H.	Gabra, Professor Hani	388.0	1.0	7.0	12.0	423.0	0.0153932987839293	0.0209605496811672	0.00955005688991543	0.0183780217746749	0.275261324041811	78.0	0.0965703718649132	35.9147764628533	0.855113725306032	3.0	1.0	6.0	
Professor Gabra, H.	Gabra, Professor Hani	388.0	2.0	13.0	21.0	756.0	0.00957634861676708	0.0726235065526765	0.00564748794282891	5.95673406093839E-6	0.146448087431694	69.0	0.0536833800109133	53.8064182194616	0.88207242982724	3.0	1.0	6.0	
Professor Gabra, H.	Gabra, Professor Hani	388.0	3.0	14.0	37.0	852.0	0.0132259803600489	0.0990211918938663	0.00482850781786419	0.00129909757189389	0.144505494505494	121.0	0.0338181750847349	92.5533746556474	0.881460711006166	3.0	1.0	6.0	
Dr Game, D.S.		
Dr Game, D.S.	Game, Dr David Stanley	39.0	1.0	3.0	3.0	138.0	0.00146602845561232	1.16680823602309E-6	0.0069596408408259	2.50832313800253E-4	0.833333333333333	8.0	0.450501009083292	2.70454545454545	0.676136363636363	0.0	1.0	3.0	
Dr Game, D.S.	Game, Dr David Stanley	39.0	2.0	7.0	9.0	280.0	0.00156989321586345	9.71244931224163E-4	0.00558521144451644	5.79992643627021E-4	0.511111111111111	19.0	0.243078264988263	7.51052631578947	0.751052631578947	0.0	1.0	3.0	
Dr Game, D.S.	Game, Dr David Stanley	39.0	3.0	7.0	15.0	285.0	0.00125961717714752	0.00151126151127552	0.00422108510328627	4.82798890301764E-6	0.377777777777777	12.0	0.198939080161151	7.78333333333333	0.778333333333333	0.0	1.0	3.0	
Dr Gardiner, H.M.		
Dr Gardiner, H.M.	Gardiner, Dr Helena Maria	155.0	1.0	8.0	14.0	293.0	0.0685368302998761	0.326707288408967	0.0102802288798252	0.0338908627067925	0.161462825599448	 	 	 	 	1.0	1.0	6.0	
Dr Gardiner, H.M.	Gardiner, Dr Helena Maria	155.0	2.0	11.0	29.0	413.0	0.00361075439648595	0.0162200612017819	0.00546719598251637	1.50748263102197E-6	0.241106719367588	43.0	0.161173649964843	19.4990033222591	0.847782753141701	1.0	1.0	6.0	
Dr Gardiner, H.M.	Gardiner, Dr Helena Maria	155.0	3.0	11.0	50.0	494.0	0.00428269840230157	0.0296807703790632	0.00443070335000284	2.86105536629083E-7	0.251336898395721	65.0	0.108222784150558	28.9301493378416	0.850886745230636	1.0	1.0	6.0	
Dr Gardiner, J.V.		
Dr Gardiner, J.V.	Gardiner, Dr James Victor	156.0	1.0	8.0	9.0	194.0	0.0685368302998761	0.326707288408967	0.0102802288798252	0.0338908627067925	0.161462825599448	253.0	0.0193005232235012	167.360873083578	0.894977930928225	1.0	0.0	3.0	
Dr Gardiner, J.V.	Gardiner, Dr James Victor	156.0	2.0	15.0	24.0	631.0	0.00690753014979921	0.00631499851717462	0.00560466835826257	6.17921552262861E-6	0.321353065539112	157.0	0.166327960949064	38.3342825320586	0.871233693910424	1.0	0.0	3.0	
Dr Gardiner, J.V.	Gardiner, Dr James Victor	156.0	3.0	15.0	30.0	672.0	0.00352692809601306	5.00121178485601E-4	0.00440385799784088	6.62583014549248E-6	0.478835978835978	60.0	0.162372287910804	22.9135216450216	0.818340058750772	1.0	0.0	3.0	
Professor Garnett, G.P.		
Professor Garnett, G.P.	Garnett, Professor Geoffrey P	389.0	1.0	16.0	28.0	1187.0	0.0289540619983433	0.0604979501235207	0.00922870463556927	0.0134703268071689	0.225251541707237	157.0	0.0471346628608744	70.119371116702	0.887586976160785	3.0	0.0	5.0	
Professor Garnett, G.P.	Garnett, Professor Geoffrey P	389.0	2.0	30.0	74.0	2416.0	0.0194666758767068	0.220690236276203	0.00591827809952655	5.83423364801223E-4	0.110411749278783	286.0	0.0510064354870281	114.352627664386	0.922198610196665	3.0	0.0	5.0	
Professor Garnett, G.P.	Garnett, Professor Geoffrey P	389.0	3.0	31.0	115.0	2752.0	0.0118404014651867	0.129515632637045	0.00478436421248145	1.23442037944194E-5	0.0835049187828872	216.0	0.0863416975198056	88.8697722567288	0.945423109114136	3.0	0.0	5.0	
Professor Garralda Hualde, M.E.		
Professor Garralda Hualde, M.E.	Garralda Hualde, Professor Maria Elena (Elena)	390.0	1.0	4.0	7.0	80.0	0.00659712805025545	0.0294975622982606	0.00838708672331267	0.00408804315145741	0.254901960784313	23.0	0.13119538533323	15.0852842809364	0.838071348940914	3.0	1.0	3.0	
Professor Garralda Hualde, M.E.	Garralda Hualde, Professor Maria Elena (Elena)	390.0	2.0	9.0	18.0	194.0	0.00235483982379518	0.0174745949196288	0.0050597175259876	1.46853167290747E-6	0.133333333333333	22.0	0.172098892050329	13.540404040404	0.902693602693602	3.0	1.0	3.0	
Professor Garralda Hualde, M.E.	Garralda Hualde, Professor Maria Elena (Elena)	390.0	3.0	9.0	25.0	248.0	0.00491250699087533	0.0489323914819765	0.00465057764804953	0.00132967014016909	0.403508771929824	69.0	0.0738194340050632	27.2869680239245	0.699665846767296	3.0	1.0	3.0	
Dr Gavins, F.N.E.		
Dr Gavins, F.N.E.	Gavins, Dr Felicity Nicola Emma	40.0	1.0	7.0	7.0	461.0	0.00879617073367394	0.00228998612804262	0.0079046124274107	0.00139297505906147	0.369565217391304	34.0	0.177058228823867	19.1252100840336	0.7968837535014	0.0	0.0	3.0	
Dr Gavins, F.N.E.	Gentleman, Dr Stephen Michael (Steve)	269.0	2.0	7.0	13.0	127.0	0.00282580778855422	0.0140233450843016	0.00485190109916628	1.82031085532466E-8	0.281045751633986	25.0	0.193200261725051	14.0	0.777777777777778	2.0	0.0	3.0	
Dr Gavins, F.N.E.	Gentleman, Dr Stephen Michael (Steve)	269.0	3.0	11.0	29.0	254.0	0.00932116711089165	0.0274023585321034	0.00420263626884121	5.56397546159782E-6	0.417993335801554	119.0	0.0691954995925741	55.357913165266	0.748079907638731	2.0	0.0	3.0	
Dr Gentleman, S.M.		
Dr Gentleman, S.M.	Gentleman, Dr Stephen Michael (Steve)	286.0	1.0	5.0	8.0	83.0	0.0095291849614801	0.0181861107266037	0.00879144931108127	0.00706082304635069	0.298461538461538	40.0	0.136992194431626	21.3357954545454	0.820607517482517	2.0	0.0	3.0	
Dr Gentleman, S.M.		
Dr Gentleman, S.M.		
Professor George, A.J.T.		
Professor George, A.J.T.	George, Professor Andrew John Timothy (Andrew)	391.0	1.0	12.0	18.0	433.0	 	 	 	 	 	 	 	 	 	3.0	0.0	3.0	
Professor George, A.J.T.	George, Professor Andrew John Timothy (Andrew)	391.0	2.0	22.0	53.0	1199.0	0.0149139855507028	0.127151496203771	0.00626551607396818	1.37803400469565E-5	0.100559910414333	2.0	0.81671933479274	1.47058823529411	0.735294117647058	3.0	0.0	3.0	
Professor George, A.J.T.	George, Professor Andrew John Timothy (Andrew)	391.0	3.0	22.0	69.0	1263.0	0.00617212416802285	0.0589291004503659	0.00487402378115067	1.77633450503975E-5	0.156462585034013	110.0	0.0744602208821778	42.0063325563325	0.857272092986378	3.0	0.0	3.0	
Mr Geroulakos, G.		
Mr Geroulakos, G.	Geroulakos, Mr George	157.0	1.0	16.0	49.0	861.0	0.045446882123982	0.0813881898907464	0.00961664853204969	0.0308507836279818	0.289273537896669	526.0	0.102346145639751	109.765998699727	0.885209666933284	1.0	1.0	6.0	
Mr Geroulakos, G.	Geroulakos, Mr George	157.0	2.0	19.0	71.0	1142.0	0.0249613021322289	0.0374201609173225	0.00558179188625439	8.44069462183758E-8	0.611097842528461	640.0	0.0313685346799543	106.782916666666	0.671590670859539	1.0	1.0	6.0	
Mr Geroulakos, G.	Geroulakos, Mr George	157.0	3.0	19.0	85.0	1221.0	0.0062980858857376	0.0497524854410761	0.00400851416387505	4.86562714204365E-6	0.325714285714285	81.0	0.11435215800794	39.0205761316872	0.780411522633744	1.0	1.0	6.0	
Dr Ghaem-Maghami, S.		
Dr Ghaem-Maghami, S.	Ghaem-Maghami, Dr Sadaf	158.0	1.0	2.0	4.0	37.0	0.0164928201256386	0.00657592016280377	0.00904442203544254	0.0151000156790066	0.334440753045404	51.0	0.056148613481226	34.8260192966075	0.773911539924611	1.0	1.0	6.0	
Dr Ghaem-Maghami, S.	Ghaem-Maghami, Dr Sadaf	158.0	2.0	4.0	7.0	49.0	9.41935929518074E-4	1.27537897943428E-6	6.94793798858381E-6	8.24844930316608E-4	0.333333333333333	6.0	0.441358024691358	4.33333333333333	0.722222222222222	1.0	1.0	6.0	
Dr Ghaem-Maghami, S.	Ghaem-Maghami, Dr Sadaf	158.0	3.0	6.0	12.0	93.0	0.00491250699087533	0.0148699631324664	0.00420923297781346	1.95933412958562E-7	0.357624831309041	57.0	0.0839538081804468	28.4801777170198	0.730260967103072	1.0	1.0	6.0	
Professor Ghani, A.C.H.		
Professor Ghani, A.C.H.	Ghani, Professor Azra Catherine Hilary	392.0	1.0	12.0	24.0	1321.0	0.0223569339480879	0.0358486350717624	0.00873915173862243	0.00857446779938458	0.2	264.0	0.118809596607914	51.7930087080206	0.849065716524928	3.0	0.0	5.0	
Professor Ghani, A.C.H.	Ghani, Professor Azra Catherine Hilary	392.0	2.0	20.0	44.0	1949.0	0.0130301136916666	0.105062199524806	0.00553521050396553	1.47429086363085E-6	0.157214222744637	284.0	0.090641426720561	73.117880388391	0.880938317932421	3.0	0.0	5.0	
Professor Ghani, A.C.H.	Ghani, Professor Azra Catherine Hilary	392.0	3.0	23.0	76.0	2462.0	0.0136038655131932	0.112052928898025	0.00473566412046251	7.31806919983278E-6	0.117341640706126	323.0	0.0511040046475634	97.3451025754432	0.901343542365214	3.0	0.0	5.0	
Professor Ghatei, M.A.		
Professor Ghatei, M.A.	Ghatei, Professor Mohammad Ali	393.0	1.0	18.0	22.0	3037.0	0.0377502327320173	0.0474369686147664	0.00989923425488817	0.0230829555053175	0.150199885779554	425.0	0.0968559825480946	96.3574036780212	0.935508773573022	3.0	0.0	3.0	
Professor Ghatei, M.A.	Ghatei, Professor Mohammad Ali	393.0	2.0	34.0	61.0	4843.0	0.0252752807754016	0.187863632582827	0.00642144657744561	5.91191541139828E-4	0.0799689440993788	759.0	0.0950106266246904	154.112223955259	0.957218782330801	3.0	0.0	3.0	
Professor Ghatei, M.A.	Ghatei, Professor Mohammad Ali	393.0	3.0	35.0	87.0	5102.0	0.0183904107863538	0.0974925996526094	0.00513360158065096	2.31546583597814E-5	0.078696268304204	478.0	0.0929441330696833	139.257237855124	0.953816697637839	3.0	0.0	3.0	
Dr Gibbs, J.S.R.		
Dr Gibbs, J.S.R.	Gibbs, Dr John Simon R (J Simon)	159.0	1.0	6.0	12.0	426.0	0.0157598058978324	0.0900625765952427	0.00915692582173707	0.00761993019944649	0.124031007751937	58.0	0.0539451430106601	39.5845076379559	0.920569945068742	1.0	1.0	4.0	
Dr Gibbs, J.S.R.	Gillies, Dr Glenda Elaine	270.0	2.0	6.0	7.0	173.0	0.00266881846696787	0.00633245088445842	0.00493281930799618	1.24021782857721E-8	0.485294117647058	24.0	0.220615826922784	12.3367724867724	0.725692499221911	2.0	0.0	3.0	
Dr Gibbs, J.S.R.	Gillies, Dr Glenda Elaine	270.0	3.0	7.0	10.0	207.0	0.00113365545943276	0.00261259293464361	0.00368106462382298	1.63778494824408E-7	0.472222222222222	11.0	0.319086042519314	6.07575757575757	0.675084175084175	2.0	0.0	3.0	
Professor Gilks, C.F.		
Professor Gilks, C.F.	Gilks, Professor Charles Franklin FRCP	394.0	1.0	15.0	27.0	696.0	 	 	 	 	 	 	 	 	 	3.0	1.0	3.0	
Professor Gilks, C.F.	Gilks, Professor Charles Franklin FRCP	394.0	2.0	19.0	45.0	1208.0	0.0130301136916666	0.130335986048851	0.00574958799937063	1.68019974376295E-7	0.105495151337055	114.0	0.0507850562542339	76.2988455988455	0.919263199986091	3.0	1.0	3.0	
